txn_id,user_id,date,amount,category,sub_category,payment_method,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,pendapatan_bulan,spending_ratio,user_lat,user_long,merch_lat,merch_long,dist_user_merchant,is_fraud,is_night,is_weekend,month,day_of_week,hour,quarter,is_month_start,is_month_end,day_name,week,amount_idr_bucket,above_avg,category_freq_enc,age_group,amount_lag1,amount_diff,rolling_7txn,rolling_30txn,rolling_7_mean,is_spike
TXN0004288,BUDU00083,2024-09-08 16:46:34,39900,Sembako & Kebutuhan Pokok,Lotte Mart,Ovo,P,32,D,Kelas D (Menengah Bawah),Karyawan Toko,Magelang,Kota Kecil,130000,2101144,0.911,-7.7978,110.5795,-7.924,110.5054,0.1463,0,0,1,9,6,16,3,0,0,Sun,36,<50k,0,0.11752823061228612,25-34,31300.0,8600.0,539500.0,1159800.0,77071.42857142857,0
TXN0004279,BUDU00083,2024-09-30 20:53:43,56900,Makanan & Minuman,Jus Buah,Gopay,P,32,D,Kelas D (Menengah Bawah),Karyawan Toko,Magelang,Kota Kecil,130000,2101144,0.911,-7.7978,110.5795,-7.9118,110.4745,0.155,0,1,0,9,0,20,3,0,1,Mon,40,50k-200k,0,0.19358422721855242,25-34,39900.0,17000.0,508200.0,1216700.0,72600.0,0
TXN0004292,BUDU00083,2024-10-30 17:34:34,98000,Sembako & Kebutuhan Pokok,Superindo,Gopay,P,32,D,Kelas D (Menengah Bawah),Karyawan Toko,Magelang,Kota Kecil,130000,2101144,0.911,-7.7978,110.5795,-7.9108,110.5581,0.115,0,0,0,10,2,17,4,0,1,Wed,44,50k-200k,0,0.11752823061228612,25-34,56900.0,41100.0,510400.0,1314700.0,72914.28571428571,0
TXN0004284,BUDU00083,2024-11-23 12:30:41,61900,Pulsa & Data,Indihome,Ovo,P,32,D,Kelas D (Menengah Bawah),Karyawan Toko,Magelang,Kota Kecil,130000,2101144,0.911,-7.7978,110.5795,-7.9893,110.4969,0.2086,0,0,1,11,5,12,4,0,0,Sat,47,50k-200k,0,0.04290649051572632,25-34,98000.0,-36100.0,426500.0,1376600.0,60928.57142857143,0
TXN0004282,BUDU00083,2024-12-10 15:06:47,20300,Pulsa & Data,Telkomsel,Tunai,P,32,D,Kelas D (Menengah Bawah),Karyawan Toko,Magelang,Kota Kecil,130000,2101144,0.911,-7.7978,110.5795,-7.9079,110.4932,0.1399,0,0,0,12,1,15,4,0,0,Tue,50,<50k,0,0.04290649051572632,25-34,61900.0,-41600.0,371800.0,1396900.0,53114.28571428572,0
TXN0004270,BUDU00083,2024-12-25 16:29:55,42200,Pendidikan,Spp Sekolah,Dana,P,32,D,Kelas D (Menengah Bawah),Karyawan Toko,Magelang,Kota Kecil,130000,2101144,0.911,-7.7978,110.5795,-7.96,110.5182,0.1734,0,0,0,12,2,16,4,0,1,Wed,52,<50k,0,0.020241197503181624,25-34,20300.0,21900.0,350500.0,1439100.0,50071.42857142857,0
TXN0004302,BUDU00084,2023-01-13 18:37:28,30300,Sembako & Kebutuhan Pokok,Warung Sembako,Tunai,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9688,110.3928,0.425,0,0,0,1,4,18,1,0,0,Fri,2,<50k,0,0.11752823061228612,45+,,0.0,30300.0,30300.0,30300.0,0
TXN0004298,BUDU00084,2023-02-09 12:37:10,9500,Pulsa & Data,Smartfren,Gopay,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9813,110.3753,0.4038,0,0,0,2,3,12,1,0,0,Thu,6,<50k,0,0.04290649051572632,45+,30300.0,-20800.0,39800.0,39800.0,19900.0,0
TXN0004304,BUDU00084,2023-03-12 10:11:39,17700,Sembako & Kebutuhan Pokok,Superindo,Tunai,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-8.0069,110.3698,0.3819,0,0,1,3,6,10,1,0,0,Sun,10,<50k,0,0.11752823061228612,45+,9500.0,8200.0,57500.0,57500.0,19166.666666666668,0
TXN0004293,BUDU00084,2023-04-20 21:13:06,54700,Makanan & Minuman,Warteg,Ovo,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9598,110.3473,0.4009,0,1,0,4,3,21,2,0,0,Thu,16,50k-200k,0,0.19358422721855242,45+,17700.0,37000.0,112200.0,112200.0,28050.0,0
TXN0004310,BUDU00084,2023-06-26 14:27:12,56100,Fashion & Pakaian,H&M,Gopay,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9861,110.4163,0.4304,0,0,0,6,0,14,2,0,1,Mon,26,50k-200k,0,0.10189281457689434,45+,54700.0,1400.0,168300.0,168300.0,33660.0,0
TXN0004309,BUDU00084,2023-07-20 17:40:24,35400,Pulsa & Data,Myrepublic,Gopay,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9321,110.3474,0.4227,0,0,0,7,3,17,3,0,0,Thu,29,<50k,0,0.04290649051572632,45+,56100.0,-20700.0,203700.0,203700.0,33950.0,0
TXN0004294,BUDU00084,2023-08-16 22:21:24,48600,Sembako & Kebutuhan Pokok,Warung Sembako,Gopay,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-8.0245,110.3655,0.3669,0,1,0,8,2,22,3,0,0,Wed,33,<50k,0,0.11752823061228612,45+,35400.0,13200.0,252300.0,252300.0,36042.857142857145,0
TXN0004297,BUDU00084,2023-11-04 15:10:39,44800,Makanan & Minuman,Mie Ayam & Bakso,Gopay,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9957,110.3959,0.4088,0,0,1,11,5,15,4,1,0,Sat,44,<50k,0,0.19358422721855242,45+,48600.0,-3800.0,266800.0,297100.0,38114.28571428572,0
TXN0004307,BUDU00084,2023-11-28 20:34:45,29900,Makanan & Minuman,Geprek/Ayam Goreng,Dana,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9777,110.364,0.3985,0,1,0,11,1,20,4,0,1,Tue,48,<50k,0,0.19358422721855242,45+,44800.0,-14900.0,287200.0,327000.0,41028.57142857143,0
TXN0004311,BUDU00084,2023-12-12 16:52:21,30500,Sembako & Kebutuhan Pokok,Hypermart,Tunai,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9719,110.4046,0.4313,0,0,0,12,1,16,4,0,0,Tue,50,<50k,0,0.11752823061228612,45+,29900.0,600.0,300000.0,357500.0,42857.142857142855,0
TXN0004305,BUDU00084,2023-12-12 17:00:33,51400,Pendidikan,Spp Sekolah,Gopay,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9777,110.4216,0.4399,0,0,0,12,1,17,4,0,0,Tue,50,50k-200k,0,0.020241197503181624,45+,30500.0,20900.0,296700.0,408900.0,42385.71428571428,0
TXN0004303,BUDU00084,2024-02-06 08:13:55,37200,Makanan & Minuman,Jus Buah,Transfer Bank,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9957,110.4133,0.4219,0,0,0,2,1,8,1,0,0,Tue,6,<50k,0,0.19358422721855242,45+,51400.0,-14200.0,277800.0,446100.0,39685.71428571428,0
TXN0004296,BUDU00084,2024-05-01 12:26:55,50200,Sembako & Kebutuhan Pokok,Giant,Ovo,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9756,110.4068,0.4304,0,0,0,5,2,12,2,1,0,Wed,18,50k-200k,0,0.11752823061228612,45+,37200.0,13000.0,292600.0,496300.0,41800.0,0
TXN0004295,BUDU00084,2024-06-20 19:10:12,23200,Sembako & Kebutuhan Pokok,Indomaret,Dana,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9715,110.4301,0.4504,0,0,0,6,3,19,2,0,0,Thu,25,<50k,0,0.11752823061228612,45+,50200.0,-27000.0,267200.0,519500.0,38171.42857142857,0
TXN0004301,BUDU00084,2024-06-26 18:26:52,106100,Fashion & Pakaian,Cotton On,Tunai,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9335,110.3418,0.4182,0,0,0,6,2,18,2,0,1,Wed,26,50k-200k,0,0.10189281457689434,45+,23200.0,82900.0,328500.0,625600.0,46928.57142857143,1
TXN0004306,BUDU00084,2024-07-14 08:10:35,60100,Pendidikan,Alat Tulis,Ovo,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-8.0062,110.3548,0.3717,0,0,1,7,6,8,3,0,0,Sun,28,50k-200k,0,0.020241197503181624,45+,106100.0,-46000.0,358700.0,685700.0,51242.857142857145,0
TXN0004300,BUDU00084,2024-08-10 18:30:59,56800,Transportasi,Parkir,Tunai,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-7.9599,110.3466,0.4004,0,0,1,8,5,18,3,0,0,Sat,32,50k-200k,0,0.09559016625255035,45+,60100.0,-3300.0,385000.0,742500.0,55000.0,0
TXN0004299,BUDU00084,2024-08-22 14:02:08,68200,Makanan & Minuman,Mie Ayam & Bakso,Gopay,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-8.0139,110.3998,0.3998,0,0,0,8,3,14,3,0,0,Thu,34,50k-200k,0,0.19358422721855242,45+,56800.0,11400.0,401800.0,810700.0,57400.0,0
TXN0004308,BUDU00084,2024-08-25 12:51:09,34500,Transportasi,Grab,Ovo,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,2759683,0.789,-8.2685,110.0915,-8.0181,110.3759,0.3789,0,0,1,8,6,12,3,0,1,Sun,34,<50k,0,0.09559016625255035,45+,68200.0,-33700.0,399100.0,845200.0,57014.28571428572,0
TXN0004351,BUDU00085,2023-01-03 19:57:18,193200,Makanan & Minuman,Indomie Rebus,Gopay,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5569,109.0375,0.1302,0,0,0,1,1,19,1,1,0,Tue,1,50k-200k,0,0.19358422721855242,18-24,,0.0,193200.0,193200.0,193200.0,0
TXN0004319,BUDU00085,2023-01-18 21:39:02,47200,Sembako & Kebutuhan Pokok,Alfamart,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4925,109.0144,0.071,0,1,0,1,2,21,1,0,0,Wed,3,<50k,0,0.11752823061228612,18-24,193200.0,-146000.0,240400.0,240400.0,120200.0,0
TXN0004315,BUDU00085,2023-03-09 00:17:52,29500,Sembako & Kebutuhan Pokok,Warung Sembako,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5194,109.1002,0.11,0,0,0,3,3,0,1,0,0,Thu,10,<50k,0,0.11752823061228612,18-24,47200.0,-17700.0,269900.0,269900.0,89966.66666666667,0
TXN0004339,BUDU00085,2023-03-16 20:24:53,351200,Belanja Online,Jd.Id,Gopay,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5684,109.0067,0.1458,0,1,0,3,3,20,1,0,0,Thu,11,200k-500k,0,0.13033553522008767,18-24,29500.0,321700.0,621100.0,621100.0,155275.0,1
TXN0004340,BUDU00085,2023-04-13 13:21:36,147100,Belanja Online,Tokopedia,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5349,109.0932,0.1201,0,0,0,4,3,13,2,0,0,Thu,15,50k-200k,0,0.13033553522008767,18-24,351200.0,-204100.0,768200.0,768200.0,153640.0,0
TXN0004321,BUDU00085,2023-05-23 12:01:09,212300,Hiburan,Taman Wisata,Gopay,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4962,109.0864,0.083,0,0,0,5,1,12,2,0,0,Tue,21,200k-500k,0,0.07435912974971214,18-24,147100.0,65200.0,980500.0,980500.0,163416.66666666666,0
TXN0004352,BUDU00085,2023-07-18 23:24:39,221800,Belanja Online,Bukalapak,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4822,109.0498,0.0562,0,1,0,7,1,23,3,0,0,Tue,29,200k-500k,0,0.13033553522008767,18-24,212300.0,9500.0,1202300.0,1202300.0,171757.14285714287,0
TXN0004334,BUDU00085,2023-07-26 20:58:36,97000,Belanja Online,Shopee,Kartu Debit,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.554,109.0448,0.1274,0,1,0,7,2,20,3,0,1,Wed,30,50k-200k,0,0.13033553522008767,18-24,221800.0,-124800.0,1106100.0,1299300.0,158014.2857142857,0
TXN0004328,BUDU00085,2023-07-30 17:05:44,52000,Transportasi,Grab,Dana,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.513,109.0255,0.0877,0,0,1,7,6,17,3,0,1,Sun,30,50k-200k,0,0.09559016625255035,18-24,97000.0,-45000.0,1110900.0,1351300.0,158700.0,0
TXN0004313,BUDU00085,2023-10-10 07:31:28,107400,Pulsa & Data,Myrepublic,Kartu Debit,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5702,109.023,0.1446,0,0,0,10,1,7,4,0,0,Tue,41,50k-200k,0,0.04290649051572632,18-24,52000.0,55400.0,1188800.0,1458700.0,169828.57142857142,0
TXN0004317,BUDU00085,2023-11-20 05:31:13,107000,Transportasi,Gojek,Dana,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4955,109.0413,0.0688,0,0,0,11,0,5,4,0,0,Mon,47,50k-200k,0,0.09559016625255035,18-24,107400.0,-400.0,944600.0,1565700.0,134942.85714285713,0
TXN0004343,BUDU00085,2024-02-08 09:12:38,48800,Belanja Online,Tiktok Shop,Tunai,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5059,109.0493,0.0796,0,0,0,2,3,9,1,0,0,Thu,6,<50k,0,0.13033553522008767,18-24,107000.0,-58200.0,846300.0,1614500.0,120900.0,0
TXN0004336,BUDU00085,2024-02-10 09:25:26,42400,Transportasi,Bbm Pertamina,Tunai,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4939,109.0074,0.0751,0,0,1,2,5,9,1,0,0,Sat,6,<50k,0,0.09559016625255035,18-24,48800.0,-6400.0,676400.0,1656900.0,96628.57142857143,0
TXN0004318,BUDU00085,2024-02-25 19:11:20,116900,Transportasi,Mrt Jakarta,Kartu Debit,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4902,109.0182,0.0675,0,0,1,2,6,19,1,0,1,Sun,8,50k-200k,0,0.09559016625255035,18-24,42400.0,74500.0,571500.0,1773800.0,81642.85714285714,0
TXN0004314,BUDU00085,2024-03-03 08:50:42,126100,Sembako & Kebutuhan Pokok,Hypermart,Transfer Bank,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.532,109.0446,0.1054,0,0,1,3,6,8,1,1,0,Sun,9,50k-200k,0,0.11752823061228612,18-24,116900.0,9200.0,600600.0,1899900.0,85800.0,0
TXN0004324,BUDU00085,2024-03-03 18:13:49,157600,Fashion & Pakaian,Zara,Transfer Bank,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5632,109.012,0.1395,0,0,1,3,6,18,1,1,0,Sun,9,50k-200k,0,0.10189281457689434,18-24,126100.0,31500.0,706200.0,2057500.0,100885.71428571429,0
TXN0004327,BUDU00085,2024-03-06 19:06:14,168300,Belanja Online,Lazada,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5456,109.028,0.1196,0,0,0,3,2,19,1,0,0,Wed,10,50k-200k,0,0.13033553522008767,18-24,157600.0,10700.0,767100.0,2225800.0,109585.71428571429,0
TXN0004331,BUDU00085,2024-03-08 22:01:08,87500,Makanan & Minuman,Kopi Jahe/Wedang,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.563,109.0806,0.1419,0,1,0,3,4,22,1,0,0,Fri,10,50k-200k,0,0.19358422721855242,18-24,168300.0,-80800.0,747600.0,2313300.0,106800.0,0
TXN0004330,BUDU00085,2024-03-09 23:33:26,581300,Hiburan,Netflix/Spotify,Tunai,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5746,109.086,0.1546,0,1,1,3,5,23,1,0,0,Sat,10,500k-1jt,0,0.07435912974971214,18-24,87500.0,493800.0,1280100.0,2894600.0,182871.42857142858,1
TXN0004344,BUDU00085,2024-03-30 08:21:09,136200,Pulsa & Data,Indihome,Dana,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5442,109.0029,0.1235,0,0,1,3,5,8,1,0,1,Sat,13,50k-200k,0,0.04290649051572632,18-24,581300.0,-445100.0,1373900.0,3030800.0,196271.42857142858,0
TXN0004312,BUDU00085,2024-04-03 12:11:53,302700,Makanan & Minuman,Kopi Jahe/Wedang,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5789,109.0357,0.1523,0,0,0,4,2,12,2,1,0,Wed,14,200k-500k,0,0.19358422721855242,18-24,136200.0,166500.0,1559700.0,3333500.0,222814.2857142857,0
TXN0004345,BUDU00085,2024-04-14 16:51:36,87100,Transportasi,Toll,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5603,109.0836,0.1402,0,0,1,4,6,16,2,0,0,Sun,15,50k-200k,0,0.09559016625255035,18-24,302700.0,-215600.0,1520700.0,3420600.0,217242.85714285713,0
TXN0004346,BUDU00085,2024-05-29 16:14:07,418400,Sembako & Kebutuhan Pokok,Alfamart,Dana,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5776,109.0377,0.1509,0,0,0,5,2,16,2,0,1,Wed,22,200k-500k,0,0.11752823061228612,18-24,87100.0,331300.0,1781500.0,3839000.0,254500.0,0
TXN0004342,BUDU00085,2024-06-15 15:23:39,43400,Belanja Online,Zalora,Transfer Bank,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5324,109.0154,0.1088,0,0,1,6,5,15,2,0,0,Sat,24,<50k,0,0.13033553522008767,18-24,418400.0,-375000.0,1656600.0,3882400.0,236657.14285714287,0
TXN0004353,BUDU00085,2024-06-15 19:10:52,22000,Pulsa & Data,Tri (3),Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4993,109.0934,0.0895,0,0,1,6,5,19,2,0,0,Sat,24,<50k,0,0.04290649051572632,18-24,43400.0,-21400.0,1591100.0,3904400.0,227300.0,0
TXN0004322,BUDU00085,2024-07-13 21:21:32,68900,Transportasi,Mrt Jakarta,Kartu Debit,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5596,109.0743,0.137,0,1,1,7,5,21,3,0,0,Sat,28,50k-200k,0,0.09559016625255035,18-24,22000.0,46900.0,1078700.0,3973300.0,154100.0,0
TXN0004348,BUDU00085,2024-07-29 12:07:40,169000,Fashion & Pakaian,Zara,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5462,109.0841,0.127,0,0,0,7,0,12,3,0,1,Mon,31,50k-200k,0,0.10189281457689434,18-24,68900.0,100100.0,1111500.0,4142300.0,158785.7142857143,0
TXN0004338,BUDU00085,2024-08-14 19:16:24,271100,Fashion & Pakaian,Erigo,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5344,109.0279,0.1085,0,0,0,8,2,19,3,0,0,Wed,33,200k-500k,0,0.10189281457689434,18-24,169000.0,102100.0,1079900.0,4413400.0,154271.42857142858,0
TXN0004354,BUDU00085,2024-08-17 08:04:13,45200,Sembako & Kebutuhan Pokok,Giant,Transfer Bank,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5156,109.0526,0.0897,0,0,1,8,5,8,3,0,0,Sat,33,<50k,0,0.11752823061228612,18-24,271100.0,-225900.0,1038000.0,4458600.0,148285.7142857143,0
TXN0004333,BUDU00085,2024-09-08 17:37:10,53100,Fashion & Pakaian,Matahari Dept Store,Gopay,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5438,109.071,0.1209,0,0,1,9,6,17,3,0,0,Sun,36,50k-200k,0,0.10189281457689434,18-24,45200.0,7900.0,672700.0,4511700.0,96100.0,0
TXN0004337,BUDU00085,2024-09-12 22:57:50,221000,Makanan & Minuman,Jus Buah,Transfer Bank,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5263,109.0316,0.1,0,1,0,9,3,22,3,0,0,Thu,37,200k-500k,0,0.19358422721855242,18-24,53100.0,167900.0,850300.0,4539500.0,121471.42857142857,0
TXN0004323,BUDU00085,2024-10-03 08:22:20,335400,Makanan & Minuman,Gofood/Grabfood,Dana,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5351,109.0159,0.1113,0,0,0,10,3,8,4,1,0,Thu,40,200k-500k,0,0.19358422721855242,18-24,221000.0,114400.0,1163700.0,4827700.0,166242.85714285713,1
TXN0004341,BUDU00085,2024-10-26 07:18:01,129400,Fashion & Pakaian,Zara,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4826,109.0997,0.0811,0,0,1,10,5,7,4,0,1,Sat,43,50k-200k,0,0.10189281457689434,18-24,335400.0,-206000.0,1224200.0,4927600.0,174885.7142857143,0
TXN0004316,BUDU00085,2024-11-01 19:00:02,91700,Sembako & Kebutuhan Pokok,Pasar Tradisional,Kartu Debit,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4816,109.0319,0.0556,0,0,0,11,4,19,4,1,0,Fri,44,50k-200k,0,0.11752823061228612,18-24,129400.0,-37700.0,1146900.0,4668100.0,163842.85714285713,0
TXN0004325,BUDU00085,2024-11-06 19:18:53,97000,Transportasi,Parkir,Gopay,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5497,109.0681,0.126,0,0,0,11,2,19,4,0,0,Wed,45,50k-200k,0,0.09559016625255035,18-24,91700.0,5300.0,972800.0,4618000.0,138971.42857142858,0
TXN0004320,BUDU00085,2024-11-10 19:03:25,25600,Pulsa & Data,Myrepublic,Dana,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5347,109.0172,0.1106,0,0,1,11,6,19,4,0,0,Sun,45,<50k,0,0.04290649051572632,18-24,97000.0,-71400.0,953200.0,4431300.0,136171.42857142858,0
TXN0004350,BUDU00085,2024-11-11 09:01:55,233300,Belanja Online,Zalora,Tunai,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5646,109.0546,0.1386,0,0,0,11,0,9,4,0,0,Mon,46,200k-500k,0,0.13033553522008767,18-24,25600.0,207700.0,1133400.0,4442800.0,161914.2857142857,0
TXN0004329,BUDU00085,2024-11-18 14:24:45,496200,Kesehatan & Kecantikan,Klinik Kecantikan,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4955,109.0079,0.0763,0,0,0,11,0,14,4,0,0,Mon,47,200k-500k,0,0.022907702563481,18-24,233300.0,262900.0,1408600.0,4842000.0,201228.57142857142,1
TXN0004332,BUDU00085,2024-11-23 19:30:36,385900,Sembako & Kebutuhan Pokok,Pasar Tradisional,Transfer Bank,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.4996,109.0297,0.0738,0,0,1,11,5,19,4,0,0,Sat,47,200k-500k,0,0.11752823061228612,18-24,496200.0,-110300.0,1459100.0,5175900.0,208442.85714285713,0
TXN0004335,BUDU00085,2024-11-28 17:11:47,149200,Belanja Online,Lazada,Gopay,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5047,109.0695,0.083,0,0,0,11,3,17,4,0,1,Thu,48,50k-200k,0,0.13033553522008767,18-24,385900.0,-236700.0,1478900.0,5217700.0,211271.42857142858,0
TXN0004347,BUDU00085,2024-12-02 11:39:01,200100,Fashion & Pakaian,Zara,Ovo,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5704,109.0231,0.1448,0,0,0,12,0,11,4,1,0,Mon,49,200k-500k,0,0.10189281457689434,18-24,149200.0,50900.0,1587300.0,5310800.0,226757.14285714287,0
TXN0004326,BUDU00085,2024-12-07 08:40:51,531700,Hiburan,Konser Musik,Gopay,P,22,C,Kelas C (Menengah),Perawat,Cirebon,Kota Kecil,320000,5610984,0.733,-6.4267,109.041,-6.5513,109.0878,0.1331,0,0,1,12,5,8,4,0,0,Sat,49,500k-1jt,0,0.07435912974971214,18-24,200100.0,331600.0,2022000.0,5793700.0,288857.14285714284,0
