txn_id,user_id,date,amount,category,sub_category,payment_method,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,user_lat,user_long,merch_lat,merch_long,dist_user_merchant,is_fraud,is_night,is_weekend,month,day_of_week,hour,quarter,is_month_start,is_month_end,age,pendapatan_bulan,spending_ratio,day_name,week,amount_idr_bucket,above_avg,category_freq_enc,age_group,amount_lag1,amount_diff,rolling_7txn,rolling_30txn,rolling_7_mean,is_spike
TXN0004324,BUDU00093,2024-08-10 19:17:44,49100,Transportasi,Krl Commuter,Ovo,P,48,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Sejahtera,Desa,4100,-5.8552,107.061,-5.6603,107.3009,0.3091,0,0,1,8,5,19,3,0,0,48,0,0.0,Sat,32,<50k,0,0.0957354396880871,45+,32100.0,17000.0,370600.0,1761700.0,52942.857142857145,0
TXN0004325,BUDU00093,2024-08-31 08:43:37,34900,Transportasi,Angkot,Ovo,P,48,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Sejahtera,Desa,4100,-5.8552,107.061,-5.6809,107.2321,0.2442,0,0,1,8,5,8,3,0,1,48,0,0.0,Sat,35,<50k,0,0.0957354396880871,45+,49100.0,-14200.0,312700.0,1751100.0,44671.42857142857,0
TXN0004326,BUDU00093,2024-10-08 10:20:43,73500,Pendidikan,Coursera,Tunai,P,48,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Sejahtera,Desa,4100,-5.8552,107.061,-5.6545,107.3149,0.3236,0,0,0,10,1,10,4,0,0,48,0,0.0,Tue,41,50k-200k,0,0.019514757277630756,45+,34900.0,38600.0,287600.0,1755500.0,41085.71428571428,0
TXN0004327,BUDU00093,2024-11-07 09:08:20,27500,Transportasi,Krl Commuter,Gopay,P,48,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Sejahtera,Desa,4100,-5.8552,107.061,-5.6274,107.3179,0.3434,0,0,0,11,3,9,4,0,0,48,0,0.0,Thu,45,<50k,0,0.0957354396880871,45+,73500.0,-46000.0,281900.0,1704400.0,40271.42857142857,0
TXN0004328,BUDU00093,2024-11-15 07:35:25,67900,Sembako & Kebutuhan Pokok,Giant,Dana,P,48,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Sejahtera,Desa,4100,-5.8552,107.061,-5.6154,107.3063,0.343,0,0,0,11,4,7,4,0,0,48,0,0.0,Fri,46,50k-200k,0,0.11609866467344095,45+,27500.0,40400.0,312700.0,1730200.0,44671.42857142857,0
TXN0004329,BUDU00094,2023-01-02 08:47:07,2340900,Elektronik,Erafone,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3118,106.9905,0.2492,0,0,0,1,0,8,1,1,0,25,0,0.0,Mon,1,>1jt,1,0.03783761944203148,25-34,,0.0,2340900.0,2340900.0,2340900.0,0
TXN0004330,BUDU00094,2023-01-03 06:05:24,2966800,Restoran & Kafe,Kopi Kenangan,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2367,106.9685,0.3017,0,0,0,1,1,6,1,1,0,25,0,0.0,Tue,1,>1jt,1,0.05094846568756187,25-34,2340900.0,625900.0,5307700.0,5307700.0,2653850.0,0
TXN0004331,BUDU00094,2023-01-29 15:02:41,1767000,Kecantikan & Perawatan,Zap Clinic,Gopay,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3017,106.9839,0.2534,0,0,1,1,6,15,1,0,1,25,0,0.0,Sun,4,>1jt,1,0.035595240500191916,25-34,2966800.0,-1199800.0,7074700.0,7074700.0,2358233.3333333335,0
TXN0004332,BUDU00094,2023-02-11 20:44:49,5998600,Restoran & Kafe,Kopi Kenangan,Gopay,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2949,106.9592,0.2458,0,1,1,2,5,20,1,0,0,25,0,0.0,Sat,6,>1jt,1,0.05094846568756187,25-34,1767000.0,4231600.0,13073300.0,13073300.0,3268325.0,0
TXN0004333,BUDU00094,2023-02-21 01:44:33,433200,Kecantikan & Perawatan,Zap Clinic,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2855,107.0306,0.295,0,0,0,2,1,1,1,0,0,25,0,0.0,Tue,8,200k-500k,0,0.035595240500191916,25-34,5998600.0,-5565400.0,13506500.0,13506500.0,2701300.0,0
TXN0004334,BUDU00094,2023-02-23 21:45:41,2457400,Kecantikan & Perawatan,Spa & Wellness,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3201,107.0188,0.2615,0,1,0,2,3,21,1,0,0,25,0,0.0,Thu,8,>1jt,1,0.035595240500191916,25-34,433200.0,2024200.0,15963900.0,15963900.0,2660650.0,0
TXN0004335,BUDU00094,2023-02-26 03:58:34,1342300,Belanja Online,Blibli,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3023,106.959,0.2393,0,0,1,2,6,3,1,0,1,25,0,0.0,Sun,8,>1jt,1,0.12405809983636694,25-34,2457400.0,-1115100.0,17306200.0,17306200.0,2472314.285714286,0
TXN0004336,BUDU00094,2023-02-26 12:03:50,927900,Kecantikan & Perawatan,Spa & Wellness,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2657,107.0266,0.3078,0,0,1,2,6,12,1,0,1,25,0,0.0,Sun,8,500k-1jt,1,0.035595240500191916,25-34,1342300.0,-414400.0,15893200.0,18234100.0,2270457.1428571427,0
TXN0004337,BUDU00094,2023-02-28 09:25:02,605500,Fashion & Pakaian,H&M,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2669,107.0029,0.2928,0,0,0,2,1,9,1,0,1,25,0,0.0,Tue,9,500k-1jt,0,0.10367467323892447,25-34,927900.0,-322400.0,13531900.0,18839600.0,1933128.5714285714,0
TXN0004338,BUDU00094,2023-03-19 12:35:48,5396100,Investasi & Asuransi,Bibit,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2292,106.9853,0.316,0,0,1,3,6,12,1,0,0,25,0,0.0,Sun,11,>1jt,1,0.01266641077958021,25-34,605500.0,4790600.0,17161000.0,24235700.0,2451571.4285714286,1
TXN0004339,BUDU00094,2023-03-22 17:53:47,3323600,Properti & Renovasi,Ikea,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3061,106.9772,0.2459,0,0,0,3,2,17,1,0,0,25,0,0.0,Wed,12,>1jt,1,0.010686652794893033,25-34,5396100.0,-2072500.0,14486000.0,27559300.0,2069428.5714285714,0
TXN0004340,BUDU00094,2023-03-23 08:47:49,1044800,Elektronik,Charger/Aksesori,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.247,106.9747,0.2953,0,0,0,3,3,8,1,0,0,25,0,0.0,Thu,12,>1jt,1,0.03783761944203148,25-34,3323600.0,-2278800.0,15097600.0,28604100.0,2156800.0,0
TXN0004341,BUDU00094,2023-03-24 06:44:51,604000,Travel & Hotel,Traveloka,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2493,106.967,0.2897,0,0,0,3,4,6,1,0,0,25,0,0.0,Fri,12,500k-1jt,0,0.03549423243974869,25-34,1044800.0,-440800.0,13244200.0,29208100.0,1892028.5714285714,0
TXN0004342,BUDU00094,2023-03-25 20:57:37,4672800,Investasi & Asuransi,Aia Financial,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2448,106.9825,0.3009,0,1,1,3,5,20,1,0,1,25,0,0.0,Sat,12,>1jt,1,0.01266641077958021,25-34,604000.0,4068800.0,16574700.0,33880900.0,2367814.285714286,0
TXN0004343,BUDU00094,2023-04-09 18:20:00,687300,Hiburan,Bioskop Drive-In,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2407,106.9485,0.2898,0,0,1,4,6,18,2,0,0,25,0,0.0,Sun,14,500k-1jt,0,0.07264499707076624,25-34,4672800.0,-3985500.0,16334100.0,34568200.0,2333442.8571428573,0
TXN0004344,BUDU00094,2023-04-12 18:49:47,2409200,Hiburan,Cgv Cinemas,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2311,107.0214,0.3328,0,0,0,4,2,18,2,0,0,25,0,0.0,Wed,15,>1jt,1,0.07264499707076624,25-34,687300.0,1721900.0,18137800.0,36977400.0,2591114.285714286,0
TXN0004345,BUDU00094,2023-04-13 21:01:06,6251000,Restoran & Kafe,Pizza Hut,Gopay,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2999,106.9876,0.257,0,1,0,4,3,21,2,0,0,25,0,0.0,Thu,15,>1jt,1,0.05094846568756187,25-34,2409200.0,3841800.0,18992700.0,43228400.0,2713242.8571428573,1
TXN0004346,BUDU00094,2023-04-17 20:15:59,7559000,Fashion & Pakaian,Matahari Dept Store,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3148,107.0059,0.2567,0,1,0,4,0,20,2,0,0,25,0,0.0,Mon,16,>1jt,1,0.10367467323892447,25-34,6251000.0,1308000.0,23228100.0,50787400.0,3318300.0,1
TXN0004347,BUDU00094,2023-04-23 12:41:41,10852600,Travel & Hotel,Penginapan Murah,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2381,107.025,0.3291,0,0,1,4,6,12,2,0,0,25,0,0.0,Sun,16,>1jt,1,0.03549423243974869,25-34,7559000.0,3293600.0,33035900.0,61640000.0,4719414.285714285,1
TXN0004348,BUDU00094,2023-04-23 21:10:43,4113200,Restoran & Kafe,Starbucks,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2513,106.9565,0.2833,0,1,1,4,6,21,2,0,0,25,0,0.0,Sun,16,>1jt,1,0.05094846568756187,25-34,10852600.0,-6739400.0,36545100.0,65753200.0,5220728.571428572,0
TXN0004349,BUDU00094,2023-04-26 11:42:30,1390500,Olahraga & Gym,Lapangan Futsal,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2903,106.945,0.2432,0,0,0,4,2,11,2,0,1,25,0,0.0,Wed,17,>1jt,1,0.02286822488434577,25-34,4113200.0,-2722700.0,33262800.0,67143700.0,4751828.571428572,0
TXN0004350,BUDU00094,2023-05-05 00:43:10,908600,Properti & Renovasi,Kontraktor Renovasi,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2631,107.0031,0.2961,0,0,0,5,4,0,2,1,0,25,0,0.0,Fri,18,500k-1jt,1,0.010686652794893033,25-34,1390500.0,-481900.0,33484100.0,68052300.0,4783442.857142857,0
TXN0004351,BUDU00094,2023-05-05 07:32:53,1096100,Kecantikan & Perawatan,Sociolla Premium,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.231,106.9846,0.314,0,0,0,5,4,7,2,1,0,25,0,0.0,Fri,18,>1jt,1,0.035595240500191916,25-34,908600.0,187500.0,32171000.0,69148400.0,4595857.142857143,0
TXN0004352,BUDU00094,2023-05-06 17:45:07,6002600,Restoran & Kafe,Rooftop Restaurant,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3148,107.0095,0.2591,0,0,1,5,5,17,2,0,0,25,0,0.0,Sat,18,>1jt,1,0.05094846568756187,25-34,1096100.0,4906500.0,31922600.0,75151000.0,4560371.428571428,0
TXN0004353,BUDU00094,2023-05-13 12:17:22,2846200,Restoran & Kafe,Mcdonald'S,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2642,107.0368,0.3153,0,0,1,5,5,12,2,0,0,25,0,0.0,Sat,19,>1jt,1,0.05094846568756187,25-34,6002600.0,-3156400.0,27209800.0,77997200.0,3887114.285714286,0
TXN0004354,BUDU00094,2023-05-26 20:42:42,4197800,Investasi & Asuransi,Bibit,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2864,106.9593,0.2533,0,1,0,5,4,20,2,0,1,25,0,0.0,Fri,21,>1jt,1,0.01266641077958021,25-34,2846200.0,1351600.0,20555000.0,82195000.0,2936428.5714285714,0
TXN0004355,BUDU00094,2023-05-30 08:49:40,16102800,Investasi & Asuransi,Bareksa,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2897,106.9929,0.2684,0,0,0,5,1,8,2,0,1,25,0,0.0,Tue,22,>1jt,1,0.01266641077958021,25-34,4197800.0,11905000.0,32544600.0,98297800.0,4649228.571428572,1
TXN0004356,BUDU00094,2023-06-06 20:49:01,2403900,Properti & Renovasi,Vivere,Gopay,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2507,107.0182,0.3148,0,1,0,6,1,20,2,0,0,25,0,0.0,Tue,23,>1jt,1,0.010686652794893033,25-34,16102800.0,-13698900.0,33558000.0,100701700.0,4794000.0,0
TXN0004357,BUDU00094,2023-06-07 00:59:15,1702900,Olahraga & Gym,Gold'S Gym,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2907,107.0249,0.2874,0,0,0,6,2,0,2,0,0,25,0,0.0,Wed,23,>1jt,1,0.02286822488434577,25-34,2403900.0,-701000.0,34352300.0,102404600.0,4907471.428571428,0
TXN0004358,BUDU00094,2023-06-10 19:29:21,2788600,Restoran & Kafe,Kfc,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2784,106.9912,0.2767,0,0,1,6,5,19,2,0,0,25,0,0.0,Sat,23,>1jt,1,0.05094846568756187,25-34,1702900.0,1085700.0,36044800.0,105193200.0,5149257.142857143,0
TXN0004359,BUDU00094,2023-06-11 17:59:58,1438400,Belanja Online,Jd.Id,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2615,106.9516,0.272,0,0,1,6,6,17,2,0,0,25,0,0.0,Sun,23,>1jt,1,0.12405809983636694,25-34,2788600.0,-1350200.0,31480600.0,104290700.0,4497228.571428572,0
TXN0004360,BUDU00094,2023-06-12 15:44:28,4464600,Properti & Renovasi,Mebel Custom,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2993,106.9852,0.2561,0,0,0,6,0,15,2,0,0,25,0,0.0,Mon,24,>1jt,1,0.010686652794893033,25-34,1438400.0,3026200.0,33099000.0,105788500.0,4728428.571428572,0
TXN0004361,BUDU00094,2023-06-13 12:51:42,9348200,Travel & Hotel,Hotel Bintang 3,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2654,107.0356,0.3136,0,0,0,6,1,12,2,0,0,25,0,0.0,Tue,24,>1jt,1,0.03549423243974869,25-34,4464600.0,4883600.0,38249400.0,113369700.0,5464200.0,0
TXN0004362,BUDU00094,2023-07-02 17:17:30,1751200,Belanja Online,Jd.Id,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2839,106.9468,0.2497,0,0,1,7,6,17,3,1,0,25,0,0.0,Sun,26,>1jt,1,0.12405809983636694,25-34,9348200.0,-7597000.0,23897800.0,109122300.0,3413971.4285714286,0
TXN0004363,BUDU00094,2023-07-11 07:59:16,3024200,Travel & Hotel,Penginapan Murah,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3186,107.0022,0.2514,1,0,0,7,1,7,3,0,0,25,0,0.0,Tue,28,>1jt,1,0.03549423243974869,25-34,1751200.0,1273000.0,24518100.0,111713300.0,3502585.714285714,0
TXN0004364,BUDU00094,2023-07-13 11:43:30,2898400,Properti & Renovasi,Vivere,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3064,107.0019,0.2606,0,0,0,7,3,11,3,0,0,25,0,0.0,Thu,28,>1jt,1,0.010686652794893033,25-34,3024200.0,-125800.0,25713600.0,112154300.0,3673371.4285714286,0
TXN0004365,BUDU00094,2023-07-21 00:04:55,651300,Belanja Online,Tokopedia,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2935,106.9931,0.2654,0,0,0,7,4,0,3,0,0,25,0,0.0,Fri,29,500k-1jt,0,0.12405809983636694,25-34,2898400.0,-2247100.0,23576300.0,111463300.0,3368042.8571428573,0
TXN0004366,BUDU00094,2023-07-30 07:48:56,1415800,Elektronik,Erafone,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.281,107.0011,0.2802,0,0,1,7,6,7,3,0,1,25,0,0.0,Sun,30,>1jt,1,0.03783761944203148,25-34,651300.0,764500.0,23553700.0,111951200.0,3364814.285714286,0
TXN0004367,BUDU00094,2023-08-01 19:28:00,2723600,Properti & Renovasi,Cat Dulux,Gopay,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2694,107.0373,0.3116,0,0,0,8,1,19,3,1,0,25,0,0.0,Tue,31,>1jt,1,0.010686652794893033,25-34,1415800.0,1307800.0,21812700.0,114069300.0,3116100.0,0
TXN0004368,BUDU00094,2023-08-07 23:53:26,1954200,Hiburan,Cgv Cinemas,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3053,106.9776,0.2468,0,1,0,8,0,23,3,0,0,25,0,0.0,Mon,32,>1jt,1,0.07264499707076624,25-34,2723600.0,-769400.0,14418700.0,110627400.0,2059814.2857142857,0
TXN0004369,BUDU00094,2023-08-11 11:14:38,1524100,Investasi & Asuransi,Reksa Dana Mandiri,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3037,106.9541,0.2356,0,0,0,8,4,11,3,0,0,25,0,0.0,Fri,32,>1jt,1,0.01266641077958021,25-34,1954200.0,-430100.0,14191600.0,108827900.0,2027371.4285714286,0
TXN0004370,BUDU00094,2023-08-12 16:55:57,632800,Kecantikan & Perawatan,Salon Premium,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3046,107.0111,0.2678,0,0,1,8,5,16,3,0,0,25,0,0.0,Sat,32,500k-1jt,0,0.035595240500191916,25-34,1524100.0,-891300.0,11800200.0,108415900.0,1685742.857142857,0
TXN0004371,BUDU00094,2023-08-12 22:52:59,3784300,Restoran & Kafe,Mcdonald'S,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2467,106.9762,0.2962,0,1,1,8,5,22,3,0,0,25,0,0.0,Sat,32,>1jt,1,0.05094846568756187,25-34,632800.0,3151500.0,12686100.0,111596200.0,1812300.0,1
TXN0004372,BUDU00094,2023-08-16 10:30:07,2567800,Travel & Hotel,Traveloka,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2921,106.9653,0.2513,0,0,0,8,2,10,3,0,0,25,0,0.0,Wed,33,>1jt,1,0.03549423243974869,25-34,3784300.0,-1216500.0,14602600.0,109491200.0,2086085.7142857143,0
TXN0004373,BUDU00094,2023-08-21 14:38:19,1201000,Fashion & Pakaian,Cotton On,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3166,107.0302,0.272,0,0,0,8,0,14,3,0,0,25,0,0.0,Mon,34,>1jt,1,0.10367467323892447,25-34,2567800.0,-1366800.0,14387800.0,110004900.0,2055400.0,0
TXN0004374,BUDU00094,2023-08-22 07:34:24,3570900,Travel & Hotel,Penginapan Murah,Gopay,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2756,106.9588,0.2626,0,0,0,8,1,7,3,0,0,25,0,0.0,Tue,34,>1jt,1,0.03549423243974869,25-34,1201000.0,2369900.0,15235100.0,111166600.0,2176442.8571428573,0
TXN0004375,BUDU00094,2023-09-01 11:00:15,1221400,Fashion & Pakaian,Uniqlo,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2996,106.9739,0.2495,0,0,0,9,4,11,3,1,0,25,0,0.0,Fri,35,>1jt,1,0.10367467323892447,25-34,3570900.0,-2349500.0,14502300.0,106137000.0,2071757.142857143,0
TXN0004376,BUDU00094,2023-09-01 18:27:57,3321500,Restoran & Kafe,Kopi Kenangan,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2878,106.9853,0.2656,0,0,0,9,4,18,3,1,0,25,0,0.0,Fri,35,>1jt,1,0.05094846568756187,25-34,1221400.0,2100100.0,16299700.0,101899500.0,2328528.5714285714,0
TXN0004377,BUDU00094,2023-09-02 08:29:11,1941300,Kecantikan & Perawatan,Spa & Wellness,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3203,107.0144,0.2583,0,0,1,9,5,8,3,1,0,25,0,0.0,Sat,35,>1jt,1,0.035595240500191916,25-34,3321500.0,-1380200.0,17608200.0,92988200.0,2515457.1428571427,0
TXN0004378,BUDU00094,2023-09-03 12:43:44,722100,Olahraga & Gym,Nike/Adidas Store,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2517,107.0148,0.3121,0,0,1,9,6,12,3,1,0,25,0,0.0,Sun,35,500k-1jt,0,0.02286822488434577,25-34,1941300.0,-1219200.0,14546000.0,89597100.0,2078000.0,0
TXN0004379,BUDU00094,2023-09-03 19:14:54,1169700,Properti & Renovasi,Kontraktor Renovasi,Gopay,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2841,106.986,0.2691,0,0,1,9,6,19,3,1,0,25,0,0.0,Sun,35,>1jt,1,0.010686652794893033,25-34,722100.0,447600.0,13147900.0,89376300.0,1878271.4285714286,0
TXN0004380,BUDU00094,2023-09-12 09:54:53,2324600,Travel & Hotel,Tiket.Com,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2638,106.9642,0.2755,0,0,0,9,1,9,3,0,0,25,0,0.0,Tue,37,>1jt,1,0.03549423243974869,25-34,1169700.0,1154900.0,14271500.0,90792300.0,2038785.7142857143,0
TXN0004381,BUDU00094,2023-09-13 15:45:19,330000,Olahraga & Gym,Kolam Renang,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2711,107.0113,0.2942,0,0,0,9,2,15,3,0,0,25,0,0.0,Wed,37,200k-500k,0,0.02286822488434577,25-34,2324600.0,-1994600.0,11030600.0,90026200.0,1575800.0,0
TXN0004382,BUDU00094,2023-10-01 03:45:16,454600,Fashion & Pakaian,Erigo,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2646,106.9521,0.2694,0,0,1,10,6,3,4,1,0,25,0,0.0,Sun,39,200k-500k,0,0.10367467323892447,25-34,330000.0,124600.0,10263800.0,84478200.0,1466257.142857143,0
TXN0004383,BUDU00094,2023-10-05 05:40:16,137800,Fashion & Pakaian,Zara,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2611,106.9733,0.2822,0,0,0,10,3,5,4,1,0,25,0,0.0,Thu,40,50k-200k,0,0.10367467323892447,25-34,454600.0,-316800.0,7080100.0,81769800.0,1011442.8571428572,0
TXN0004384,BUDU00094,2023-10-05 18:04:04,958500,Fashion & Pakaian,Cotton On,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2266,106.9697,0.3113,0,0,0,10,3,18,4,1,0,25,0,0.0,Thu,40,500k-1jt,1,0.10367467323892447,25-34,137800.0,820700.0,6097300.0,78530500.0,871042.8571428572,0
TXN0004385,BUDU00094,2023-10-08 18:51:52,2817800,Restoran & Kafe,Pizza Hut,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.298,106.9823,0.2555,0,0,1,10,6,18,4,0,0,25,0,0.0,Sun,40,>1jt,1,0.05094846568756187,25-34,958500.0,1859300.0,8193000.0,65245500.0,1170428.5714285714,1
TXN0004386,BUDU00094,2023-10-12 07:58:29,10261000,Restoran & Kafe,Starbucks,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2629,106.9464,0.2686,0,0,0,10,3,7,4,0,0,25,0,0.0,Thu,41,>1jt,1,0.05094846568756187,25-34,2817800.0,7443200.0,17284300.0,73102600.0,2469185.714285714,1
TXN0004387,BUDU00094,2023-10-21 08:14:53,454500,Hiburan,Netflix/Spotify,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.3156,106.9797,0.2397,0,0,1,10,5,8,4,0,0,25,0,0.0,Sat,42,200k-500k,0,0.07264499707076624,25-34,10261000.0,-9806500.0,15414200.0,71854200.0,2202028.5714285714,0
TXN0004388,BUDU00094,2023-10-28 16:43:25,2953400,Travel & Hotel,Tiket.Com,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2829,106.9965,0.276,0,0,1,10,5,16,4,0,1,25,0,0.0,Sat,43,>1jt,1,0.03549423243974869,25-34,454500.0,2498900.0,18037600.0,72019000.0,2576800.0,0
TXN0004389,BUDU00094,2023-10-29 08:00:20,7581800,Elektronik,Iqoo,Gopay,L,25,A,Kelas A (Kaya),Notaris,Jakarta,Metropolitan,10500000,-6.5083,106.8372,-6.2903,106.9506,0.2457,0,0,1,10,6,8,4,0,1,25,0,0.0,Sun,43,>1jt,1,0.03783761944203148,25-34,2953400.0,4628400.0,25164800.0,78162400.0,3594971.4285714286,1
